file	ploidy	quality_manual	coverage	spikiness	evenness.mean	evenness.med	end	background	reads.per.mb.bpr	coverage.bpr	gene
zeid_RECQ5_UV300s_hoechst3_cluster15_well25_S515_.trimmed.mdup.bam	2	G	0.029770388	0.121635962	0.200588161	0.19932542	pe	0.071600409	186	1.34	RECQL5
zeid_RECQ5_UV300s_hoechst3_cluster15_well26_S516_.trimmed.mdup.bam	2	G	0.016913615	0.140523181	0.193025714	0.191605987	pe	0.105605692	110	0.8	RECQL5
zeid_RECQ5_UV300s_hoechst3_cluster15_well27_S517_.trimmed.mdup.bam	2	G	0.012561466	0.15386984	0.206544136	0.206466422	pe	0.084668311	80	0.59	RECQL5
zeid_RECQ5_UV300s_hoechst3_cluster15_well30_S520_.trimmed.mdup.bam	2	G	0.010579111	0.160815558	0.198783755	0.197742178	pe	0.09537875	70	0.51	RECQL5
zeid_RECQ5_UV300s_hoechst3_cluster15_well31_S521_.trimmed.mdup.bam	2	G	0.021491008	0.133047754	0.223080136	0.222765274	pe	0.071844433	135	0.99	RECQL5
zeid_RECQ5_UV300s_hoechst3_cluster15_well32_S522_.trimmed.mdup.bam	2	G	0.032907724	0.116493466	0.205342685	0.20199721	pe	0.051820656	207	1.48	RECQL5
zeid_RECQ5_UV300s_hoechst3_cluster15_well37_S527_.trimmed.mdup.bam	2	G	0.017805843	0.143340848	0.199103568	0.197222516	pe	0.095869987	114	0.82	RECQL5
zeid_RECQ5_UV300s_hoechst3_cluster15_well38_S528_.trimmed.mdup.bam	2	G	0.023524879	0.125081574	0.189894989	0.188213991	pe	0.098748261	151	1.09	RECQL5
zeid_RECQ5_UV300s_hoechst3_cluster15_well39_S529_.trimmed.mdup.bam	2	P	0.012718535	0.188607347	0.215299688	0.215285219	pe	0.169055272	81	0.6	RECQL5
zeid_WT_UV300s_hoechst3_cluster13_well10_S402_.trimmed.mdup.bam	1	G	0.051264231	0.109173505	0.186658881	0.18538353	pe	0.072371722	284	2.06	WT
zeid_WT_UV300s_hoechst3_cluster13_well11_S403_.trimmed.mdup.bam	1	P	0.029727447	0.143706342	0.198791447	0.198606491	pe	0.099887204	173	1.27	WT
zeid_WT_UV300s_hoechst3_cluster13_well16_S408_.trimmed.mdup.bam	1	G	0.015672017	0.171648314	0.207988298	0.207965034	pe	0.098547645	92	0.68	WT
zeid_WT_UV300s_hoechst3_cluster13_well18_S410_.trimmed.mdup.bam	1	G	0.026941262	0.131040984	0.19738684	0.196658131	pe	0.088825405	160	1.16	WT
zeid_WT_UV300s_hoechst3_cluster13_well19_S411_.trimmed.mdup.bam	1	P	0.032241277	0.206767779	0.239725655	0.232499795	pe	0.177167053	163	1.32	WT
zeid_WT_UV300s_hoechst3_cluster13_well20_S412_.trimmed.mdup.bam	1	P	0.035082537	0.131289587	0.197288019	0.196743706	pe	0.092832543	206	1.5	WT
zeid_WT_UV300s_hoechst3_cluster13_well24_S416_.trimmed.mdup.bam	1	G	0.005871081	0.212807267	0.217796938	0.21777166	pe	0.067510549	38	0.28	WT
zeid_WT_UV300s_hoechst3_cluster13_well26_S418_.trimmed.mdup.bam	1	P	0.015618386	0.301565737	0.280798238	0.273514248	pe	0.145162261	111	0.7	WT
zeid_WT_UV300s_hoechst3_cluster13_well27_S419_.trimmed.mdup.bam	1	G	0.017522035	0.148604584	0.194438007	0.193958642	pe	0.093866836	106	0.77	WT
zeid_WT_UV300s_hoechst3_cluster13_well30_S422_.trimmed.mdup.bam	1	P	0.013818554	0.239593843	0.243991031	0.240199766	pe	0.315270936	79	0.63	WT
zeid_WT_UV300s_hoechst3_cluster13_well33_S425_.trimmed.mdup.bam	1	G	0.026273476	0.142268862	0.194815813	0.194286192	pe	0.08884806	138	1	WT
zeid_WT_UV300s_hoechst3_cluster13_well34_S426_.trimmed.mdup.bam	1	G	0.006769077	0.190686175	0.211563172	0.210667416	pe	0.060963179	44	0.32	WT
zeid_WT_UV300s_hoechst3_cluster13_well37_S429_.trimmed.mdup.bam	1	G	0.020089934	0.136271637	0.19335135	0.192662765	pe	0.069281662	126	0.91	WT
blm_recq5-1-negctrl-c13-w25_.trimmed.mdup.bam	1	E	0	2	0.029400573	0.014728998	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-negctrl-c14-w25_.trimmed.mdup.bam	1	E	0	2	0.046418243	0.02332278	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c13-w1_.trimmed.mdup.bam	1	E	0.00089658	0.552558609	0.2639304	0.261683332	pe	0.06098457	5	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w1-_.trimmed.mdup.bam	1	E	0.00089658	0.552558609	0.2639304	0.261683332	pe	0.06098457	5	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w10_.trimmed.mdup.bam	1	E	0.001363185	0.464157199	0.258869154	0.258726491	pe	0.027618811	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w10-_.trimmed.mdup.bam	1	E	0.001363185	0.464157199	0.258869154	0.258726491	pe	0.027618811	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w11_.trimmed.mdup.bam	1	E	0.001355565	0.419124106	0.258657905	0.258448257	pe	0.065623484	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w11-_.trimmed.mdup.bam	1	E	0.001355565	0.419124106	0.258657905	0.258448257	pe	0.065623484	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w12_.trimmed.mdup.bam	1	E	0.003428564	0.277090992	0.239528851	0.239484236	pe	0.030895713	20	0.15	BLM/RECQL5
blm_recq5-1-single-c13-w12-_.trimmed.mdup.bam	1	E	0.003428564	0.277090992	0.239528851	0.239484236	pe	0.030895713	20	0.15	BLM/RECQL5
blm_recq5-1-single-c13-w13_.trimmed.mdup.bam	1	E	0.001174335	0.451975194	0.258990675	0.258282199	pe	0.035361414	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w13-_.trimmed.mdup.bam	1	E	0.001174335	0.451975194	0.258990675	0.258282199	pe	0.035361414	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w14_.trimmed.mdup.bam	1	E	0.001745723	0.368355871	0.250454702	0.250394455	pe	0.03473884	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w14-_.trimmed.mdup.bam	1	E	0.001745723	0.368355871	0.250454702	0.250394455	pe	0.03473884	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w15_.trimmed.mdup.bam	1	E	0.002073606	0.336595745	0.248704518	0.247962429	pe	0.076878779	12	0.09	BLM/RECQL5
blm_recq5-1-single-c13-w15-_.trimmed.mdup.bam	1	E	0.002073606	0.336595745	0.248704518	0.247962429	pe	0.076878779	12	0.09	BLM/RECQL5
blm_recq5-1-single-c13-w16_.trimmed.mdup.bam	1	E	0.000948999	0.472251868	0.254990464	0.251765109	pe	0.019435447	5	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w16-_.trimmed.mdup.bam	1	E	0.000948999	0.472251868	0.254990464	0.251765109	pe	0.019435447	5	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w17_.trimmed.mdup.bam	1	E	0.000830661	0.52698372	0.265522457	0.264824641	pe	0.053665549	5	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w17-_.trimmed.mdup.bam	1	E	0.000830661	0.52698372	0.265522457	0.264824641	pe	0.053665549	5	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w18_.trimmed.mdup.bam	1	E	0.005056939	0.268872055	0.225770628	0.225563144	pe	0.057395944	30	0.22	BLM/RECQL5
blm_recq5-1-single-c13-w18-_.trimmed.mdup.bam	1	E	0.005056939	0.268872055	0.225770628	0.225563144	pe	0.057395944	30	0.22	BLM/RECQL5
blm_recq5-1-single-c13-w19_.trimmed.mdup.bam	1	E	0.001612663	0.386584353	0.247777932	0.247773591	pe	0.043206663	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w19-_.trimmed.mdup.bam	1	E	0.001612663	0.386584353	0.247777932	0.247773591	pe	0.043206663	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w2_.trimmed.mdup.bam	1	E	0.000957077	0.477906838	0.256610913	0.252153804	pe	0.026333907	5	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w2-_.trimmed.mdup.bam	1	E	0.000957077	0.477906838	0.256610913	0.252153804	pe	0.026333907	5	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w20_.trimmed.mdup.bam	1	E	0.001537655	0.399303774	0.257340932	0.257020595	pe	0.022082258	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w20-_.trimmed.mdup.bam	1	E	0.001537655	0.399303774	0.257340932	0.257020595	pe	0.022082258	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w21_.trimmed.mdup.bam	1	E	0.002130186	0.345791416	0.249626831	0.248945172	pe	0.031821658	12	0.09	BLM/RECQL5
blm_recq5-1-single-c13-w21-_.trimmed.mdup.bam	1	E	0.002130186	0.345791416	0.249626831	0.248945172	pe	0.031821658	12	0.09	BLM/RECQL5
blm_recq5-1-single-c13-w22_.trimmed.mdup.bam	1	E	0.002283843	0.411282077	0.253674893	0.249632142	pe	0.299526066	11	0.1	BLM/RECQL5
blm_recq5-1-single-c13-w22-_.trimmed.mdup.bam	1	E	0.002283843	0.411282077	0.253674893	0.249632142	pe	0.299526066	11	0.1	BLM/RECQL5
blm_recq5-1-single-c13-w23_.trimmed.mdup.bam	1	E	0.001450943	0.398645474	0.24843764	0.246270232	pe	0.028161297	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w23-_.trimmed.mdup.bam	1	E	0.001450943	0.398645474	0.24843764	0.246270232	pe	0.028161297	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w24_.trimmed.mdup.bam	1	E	0.001109063	0.501816693	0.261861258	0.25960717	pe	0.027884398	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w24-_.trimmed.mdup.bam	1	E	0.001109063	0.501816693	0.261861258	0.25960717	pe	0.027884398	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w26_.trimmed.mdup.bam	1	E	0.004422316	0.240915702	0.22366451	0.223230695	pe	0.019510099	26	0.19	BLM/RECQL5
blm_recq5-1-single-c13-w26-_.trimmed.mdup.bam	1	E	0.004422316	0.240915702	0.22366451	0.223230695	pe	0.019510099	26	0.19	BLM/RECQL5
blm_recq5-1-single-c13-w27_.trimmed.mdup.bam	1	E	0.001704004	0.379225225	0.254704495	0.254669052	pe	0.028617623	10	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w27-_.trimmed.mdup.bam	1	E	0.001704004	0.379225225	0.254704495	0.254669052	pe	0.028617623	10	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w28_.trimmed.mdup.bam	1	E	0.002151897	0.354738819	0.249022049	0.247279611	pe	0.135674931	12	0.1	BLM/RECQL5
blm_recq5-1-single-c13-w28-_.trimmed.mdup.bam	1	E	0.002151897	0.354738819	0.249022049	0.247279611	pe	0.135674931	12	0.1	BLM/RECQL5
blm_recq5-1-single-c13-w29_.trimmed.mdup.bam	1	E	0.002040702	0.321421974	0.241684725	0.240947479	pe	0.029007911	12	0.09	BLM/RECQL5
blm_recq5-1-single-c13-w29-_.trimmed.mdup.bam	1	E	0.002040702	0.321421974	0.241684725	0.240947479	pe	0.029007911	12	0.09	BLM/RECQL5
blm_recq5-1-single-c13-w3_.trimmed.mdup.bam	1	E	0.001154103	0.508161852	0.258425129	0.253500079	pe	0.420224719	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w3-_.trimmed.mdup.bam	1	E	0.001154103	0.508161852	0.258425129	0.253500079	pe	0.420224719	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w30_.trimmed.mdup.bam	1	E	0.003003624	0.2900035	0.239251549	0.239090976	pe	0.028400113	18	0.13	BLM/RECQL5
blm_recq5-1-single-c13-w30-_.trimmed.mdup.bam	1	E	0.003003624	0.2900035	0.239251549	0.239090976	pe	0.028400113	18	0.13	BLM/RECQL5
blm_recq5-1-single-c13-w31_.trimmed.mdup.bam	1	E	0.00000075	2	0.037931258	0.019027446	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c13-w32_.trimmed.mdup.bam	1	E	0.003169169	0.275380754	0.235893574	0.235726301	pe	0.022641647	19	0.14	BLM/RECQL5
blm_recq5-1-single-c13-w32-_.trimmed.mdup.bam	1	E	0.003169169	0.275380754	0.235893574	0.235726301	pe	0.022641647	19	0.14	BLM/RECQL5
blm_recq5-1-single-c13-w33_.trimmed.mdup.bam	1	E	0.003919968	0.251552795	0.231099719	0.231097387	pe	0.020753406	23	0.17	BLM/RECQL5
blm_recq5-1-single-c13-w33-_.trimmed.mdup.bam	1	E	0.003919968	0.251552795	0.231099719	0.231097387	pe	0.020753406	23	0.17	BLM/RECQL5
blm_recq5-1-single-c13-w34_.trimmed.mdup.bam	1	E	0.003125592	0.287266292	0.241791762	0.241388522	pe	0.026177067	18	0.14	BLM/RECQL5
blm_recq5-1-single-c13-w34-_.trimmed.mdup.bam	1	E	0.003125592	0.287266292	0.241791762	0.241388522	pe	0.026177067	18	0.14	BLM/RECQL5
blm_recq5-1-single-c13-w35_.trimmed.mdup.bam	1	E	0.001385771	0.414982361	0.24901404	0.248582371	pe	0.035911602	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w35-_.trimmed.mdup.bam	1	E	0.001385771	0.414982361	0.24901404	0.248582371	pe	0.035911602	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w36_.trimmed.mdup.bam	1	E	0.001583898	0.400477931	0.252145647	0.250519586	pe	0.030031567	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w36-_.trimmed.mdup.bam	1	E	0.001583898	0.400477931	0.252145647	0.250519586	pe	0.030031567	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w37_.trimmed.mdup.bam	1	E	0.001483824	0.408512116	0.253186892	0.251798223	pe	0.030798583	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w37-_.trimmed.mdup.bam	1	E	0.001483824	0.408512116	0.253186892	0.251798223	pe	0.030798583	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w38_.trimmed.mdup.bam	1	E	0.00000027	2	0.026843296	0.013443486	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c13-w39_.trimmed.mdup.bam	1	E	0.001319941	0.409665491	0.252822619	0.25154989	pe	0.019215372	7	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w39-_.trimmed.mdup.bam	1	E	0.001319941	0.409665491	0.252822619	0.25154989	pe	0.019215372	7	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w4_.trimmed.mdup.bam	1	E	0.002579345	0.302557937	0.240541856	0.240464052	pe	0.028649449	15	0.12	BLM/RECQL5
blm_recq5-1-single-c13-w4-_.trimmed.mdup.bam	1	E	0.002579345	0.302557937	0.240541856	0.240464052	pe	0.028649449	15	0.12	BLM/RECQL5
blm_recq5-1-single-c13-w40_.trimmed.mdup.bam	1	E	0.001671171	0.384180986	0.25206749	0.250252907	pe	0.069186635	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w40-_.trimmed.mdup.bam	1	E	0.001671171	0.384180986	0.25206749	0.250252907	pe	0.069186635	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w41_.trimmed.mdup.bam	1	E	0.002176952	0.336023297	0.246278903	0.245573121	pe	0.024003024	13	0.1	BLM/RECQL5
blm_recq5-1-single-c13-w41-_.trimmed.mdup.bam	1	E	0.002176952	0.336023297	0.246278903	0.245573121	pe	0.024003024	13	0.1	BLM/RECQL5
blm_recq5-1-single-c13-w42_.trimmed.mdup.bam	1	E	0.001152378	0.460667341	0.261615483	0.260212158	pe	0.174080176	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w42-_.trimmed.mdup.bam	1	E	0.001152378	0.460667341	0.261615483	0.260212158	pe	0.174080176	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w43_.trimmed.mdup.bam	1	E	0.001349054	0.412647194	0.252139954	0.251581589	pe	0.016181652	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w43-_.trimmed.mdup.bam	1	E	0.001349054	0.412647194	0.252139954	0.251581589	pe	0.016181652	8	0.06	BLM/RECQL5
blm_recq5-1-single-c13-w44_.trimmed.mdup.bam	1	E	0.001620172	0.390735638	0.253058557	0.251385298	pe	0.032850151	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w44-_.trimmed.mdup.bam	1	E	0.001620172	0.390735638	0.253058557	0.251385298	pe	0.032850151	9	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w45_.trimmed.mdup.bam	1	E	0.003794359	0.283315387	0.246043132	0.245485779	pe	0.042565413	22	0.17	BLM/RECQL5
blm_recq5-1-single-c13-w45-_.trimmed.mdup.bam	1	E	0.003794359	0.283315387	0.246043132	0.245485779	pe	0.042565413	22	0.17	BLM/RECQL5
blm_recq5-1-single-c13-w46_.trimmed.mdup.bam	1	E	0.002217563	0.407927956	0.253376614	0.246521592	pe	0.267748479	11	0.09	BLM/RECQL5
blm_recq5-1-single-c13-w46-_.trimmed.mdup.bam	1	E	0.002217563	0.407927956	0.253376614	0.246521592	pe	0.267748479	11	0.09	BLM/RECQL5
blm_recq5-1-single-c13-w47_.trimmed.mdup.bam	1	E	0.000990799	0.468453997	0.257816737	0.257415936	pe	0.032271526	6	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w47-_.trimmed.mdup.bam	1	E	0.000990799	0.468453997	0.257816737	0.257415936	pe	0.032271526	6	0.04	BLM/RECQL5
blm_recq5-1-single-c13-w48_.trimmed.mdup.bam	1	E	0.003433957	0.282233794	0.246470085	0.245871632	pe	0.038037362	21	0.15	BLM/RECQL5
blm_recq5-1-single-c13-w48-_.trimmed.mdup.bam	1	E	0.003433957	0.282233794	0.246470085	0.245871632	pe	0.038037362	21	0.15	BLM/RECQL5
blm_recq5-1-single-c13-w49_.trimmed.mdup.bam	1	E	0.001146347	0.453804348	0.255564986	0.25278684	pe	0.021212121	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w49-_.trimmed.mdup.bam	1	E	0.001146347	0.453804348	0.255564986	0.25278684	pe	0.021212121	6	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w5_.trimmed.mdup.bam	1	E	0.000500685	0.644413698	0.264360183	0.262935261	pe	0.021608643	3	0.02	BLM/RECQL5
blm_recq5-1-single-c13-w5-_.trimmed.mdup.bam	1	E	0.000500685	0.644413698	0.264360183	0.262935261	pe	0.021608643	3	0.02	BLM/RECQL5
blm_recq5-1-single-c13-w6_.trimmed.mdup.bam	1	E	0.002301837	0.328120958	0.248302963	0.248027933	pe	0.026055409	14	0.1	BLM/RECQL5
blm_recq5-1-single-c13-w6-_.trimmed.mdup.bam	1	E	0.002301837	0.328120958	0.248302963	0.248027933	pe	0.026055409	14	0.1	BLM/RECQL5
blm_recq5-1-single-c13-w7_.trimmed.mdup.bam	1	E	0.001292378	0.442216767	0.250638469	0.249096235	pe	0.020562669	7	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w7-_.trimmed.mdup.bam	1	E	0.001292378	0.442216767	0.250638469	0.249096235	pe	0.020562669	7	0.05	BLM/RECQL5
blm_recq5-1-single-c13-w8_.trimmed.mdup.bam	1	E	0.001749448	0.40969257	0.256672986	0.255218816	pe	0.033604251	8	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w8-_.trimmed.mdup.bam	1	E	0.001749448	0.40969257	0.256672986	0.255218816	pe	0.033604251	8	0.07	BLM/RECQL5
blm_recq5-1-single-c13-w9_.trimmed.mdup.bam	1	E	0.002523913	0.320539442	0.247782354	0.246718214	pe	0.042537461	14	0.11	BLM/RECQL5
blm_recq5-1-single-c13-w9-_.trimmed.mdup.bam	1	E	0.002523913	0.320539442	0.247782354	0.246718214	pe	0.042537461	14	0.11	BLM/RECQL5
blm_recq5-1-single-c14-w1_.trimmed.mdup.bam	1	E	0.000856516	0.527717123	0.259637652	0.255246405	pe	0.072264631	4	0.03	BLM/RECQL5
blm_recq5-1-single-c14-w1-_.trimmed.mdup.bam	1	E	0.000856516	0.527717123	0.259637652	0.255246405	pe	0.072264631	4	0.03	BLM/RECQL5
blm_recq5-1-single-c14-w10_.trimmed.mdup.bam	1	E	0.00496128	0.26615313	0.235907829	0.23541929	pe	0.081516363	28	0.22	BLM/RECQL5
blm_recq5-1-single-c14-w10-_.trimmed.mdup.bam	1	E	0.00496128	0.26615313	0.235907829	0.23541929	pe	0.081516363	28	0.22	BLM/RECQL5
blm_recq5-1-single-c14-w11_.trimmed.mdup.bam	1	E	0.00000024	2	0.026843296	0.013443486	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c14-w12_.trimmed.mdup.bam	1	E	0.00195429	0.378633098	0.251640652	0.251542929	pe	0.032763533	10	0.07	BLM/RECQL5
blm_recq5-1-single-c14-w12-_.trimmed.mdup.bam	1	E	0.00195429	0.378633098	0.251640652	0.251542929	pe	0.032763533	10	0.07	BLM/RECQL5
blm_recq5-1-single-c14-w13_.trimmed.mdup.bam	1	E	0.00287997	0.314351587	0.243412971	0.243331417	pe	0.030791986	15	0.12	BLM/RECQL5
blm_recq5-1-single-c14-w13-_.trimmed.mdup.bam	1	E	0.00287997	0.314351587	0.243412971	0.243331417	pe	0.030791986	15	0.12	BLM/RECQL5
blm_recq5-1-single-c14-w14_.trimmed.mdup.bam	1	E	0.00155168	0.401561606	0.25170559	0.251478412	pe	0.021994448	8	0.06	BLM/RECQL5
blm_recq5-1-single-c14-w14-_.trimmed.mdup.bam	1	E	0.00155168	0.401561606	0.25170559	0.251478412	pe	0.021994448	8	0.06	BLM/RECQL5
blm_recq5-1-single-c14-w16_.trimmed.mdup.bam	1	E	0.00000046	2	0.033937805	0.017013121	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c14-w17_.trimmed.mdup.bam	1	E	0.00196661	0.344670764	0.248690158	0.248157724	pe	0.023823634	12	0.09	BLM/RECQL5
blm_recq5-1-single-c14-w17-_.trimmed.mdup.bam	1	E	0.00196661	0.344670764	0.248690158	0.248157724	pe	0.023823634	12	0.09	BLM/RECQL5
blm_recq5-1-single-c14-w18_.trimmed.mdup.bam	1	E	0.00000022	2	0.026843296	0.013443486	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c14-w2_.trimmed.mdup.bam	1	E	0.00165866	0.398037423	0.251902433	0.250020317	pe	0.027495483	9	0.07	BLM/RECQL5
blm_recq5-1-single-c14-w2-_.trimmed.mdup.bam	1	E	0.00165866	0.398037423	0.251902433	0.250020317	pe	0.027495483	9	0.07	BLM/RECQL5
blm_recq5-1-single-c14-w20_.trimmed.mdup.bam	1	E	0.00206138	0.398557561	0.25344189	0.251661539	pe	0.139173747	10	0.08	BLM/RECQL5
blm_recq5-1-single-c14-w20-_.trimmed.mdup.bam	1	E	0.00206138	0.398557561	0.25344189	0.251661539	pe	0.139173747	10	0.08	BLM/RECQL5
blm_recq5-1-single-c14-w21_.trimmed.mdup.bam	1	E	0.00162773	0.425217196	0.254328332	0.253947559	pe	0.033435497	9	0.07	BLM/RECQL5
blm_recq5-1-single-c14-w21-_.trimmed.mdup.bam	1	E	0.00162773	0.425217196	0.254328332	0.253947559	pe	0.033435497	9	0.07	BLM/RECQL5
blm_recq5-1-single-c14-w23_.trimmed.mdup.bam	1	E	0.0025023	0.343797258	0.252895465	0.252082327	pe	0.028797954	13	0.1	BLM/RECQL5
blm_recq5-1-single-c14-w23-_.trimmed.mdup.bam	1	E	0.0025023	0.343797258	0.252895465	0.252082327	pe	0.028797954	13	0.1	BLM/RECQL5
blm_recq5-1-single-c14-w24_.trimmed.mdup.bam	1	E	0.00000091	2	0.05082373	0.025561346	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c14-w26_.trimmed.mdup.bam	1	E	0.00000039	2	0.033937805	0.017013121	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c14-w27_.trimmed.mdup.bam	1	E	0.00341028	0.294280558	0.245904376	0.245584549	pe	0.026671586	18	0.14	BLM/RECQL5
blm_recq5-1-single-c14-w27-_.trimmed.mdup.bam	1	E	0.00341028	0.294280558	0.245904376	0.245584549	pe	0.026671586	18	0.14	BLM/RECQL5
blm_recq5-1-single-c14-w28_.trimmed.mdup.bam	1	E	0.00143105	0.418217675	0.253760062	0.253497753	pe	0.025171625	8	0.06	BLM/RECQL5
blm_recq5-1-single-c14-w28-_.trimmed.mdup.bam	1	E	0.00143105	0.418217675	0.253760062	0.253497753	pe	0.025171625	8	0.06	BLM/RECQL5
blm_recq5-1-single-c14-w29_.trimmed.mdup.bam	1	E	0.00063999	0.582526834	0.265580026	0.264988514	pe	0.017886855	3	0.03	BLM/RECQL5
blm_recq5-1-single-c14-w29-_.trimmed.mdup.bam	1	E	0.00063999	0.582526834	0.265580026	0.264988514	pe	0.017886855	3	0.03	BLM/RECQL5
blm_recq5-1-single-c14-w3_.trimmed.mdup.bam	1	E	0.00142569	0.436425804	0.256648523	0.255499821	pe	0.189552239	7	0.05	BLM/RECQL5
blm_recq5-1-single-c14-w3-_.trimmed.mdup.bam	1	E	0.00142569	0.436425804	0.256648523	0.255499821	pe	0.189552239	7	0.05	BLM/RECQL5
blm_recq5-1-single-c14-w30_.trimmed.mdup.bam	1	E	0.00216582	0.348393489	0.247739619	0.247225714	pe	0.030283242	11	0.09	BLM/RECQL5
blm_recq5-1-single-c14-w30-_.trimmed.mdup.bam	1	E	0.00216582	0.348393489	0.247739619	0.247225714	pe	0.030283242	11	0.09	BLM/RECQL5
blm_recq5-1-single-c14-w31_.trimmed.mdup.bam	1	E	0.00189607	0.366853837	0.245502969	0.242761393	pe	0.03246311	9	0.07	BLM/RECQL5
blm_recq5-1-single-c14-w31-_.trimmed.mdup.bam	1	E	0.00189607	0.366853837	0.245502969	0.242761393	pe	0.03246311	9	0.07	BLM/RECQL5
blm_recq5-1-single-c14-w32_.trimmed.mdup.bam	1	E	0.00156148	0.393833021	0.251434021	0.250138348	pe	0.036208109	8	0.06	BLM/RECQL5
blm_recq5-1-single-c14-w32-_.trimmed.mdup.bam	1	E	0.00156148	0.393833021	0.251434021	0.250138348	pe	0.036208109	8	0.06	BLM/RECQL5
blm_recq5-1-single-c14-w33_.trimmed.mdup.bam	1	E	0.00410709	0.364991087	0.26048822	0.260363432	pe	0.049905946	23	0.17	BLM/RECQL5
blm_recq5-1-single-c14-w33-_.trimmed.mdup.bam	1	E	0.00410709	0.364991087	0.26048822	0.260363432	pe	0.049905946	23	0.17	BLM/RECQL5
blm_recq5-1-single-c14-w34_.trimmed.mdup.bam	1	E	0.00000022	2	0.026843296	0.013443486	pe	0.333333333	0	0	BLM/RECQL5
blm_recq5-1-single-c14-w35_.trimmed.mdup.bam	1	E	0.00000058	2	0.037931258	0.019027446	pe	0.5	0	0	BLM/RECQL5
blm_recq5-1-single-c14-w36_.trimmed.mdup.bam	1	E	0.00199422	0.390092345	0.252328685	0.250561786	pe	0.071428571	11	0.09	BLM/RECQL5
blm_recq5-1-single-c14-w36-_.trimmed.mdup.bam	1	E	0.00199422	0.390092345	0.252328685	0.250561786	pe	0.071428571	11	0.09	BLM/RECQL5
blm_recq5-1-single-c14-w37_.trimmed.mdup.bam	1	E	0.00191417	0.363455583	0.251090267	0.251028716	pe	0.018084791	10	0.08	BLM/RECQL5
blm_recq5-1-single-c14-w37-_.trimmed.mdup.bam	1	E	0.00191417	0.363455583	0.251090267	0.251028716	pe	0.018084791	10	0.08	BLM/RECQL5
blm_recq5-1-single-c14-w38_.trimmed.mdup.bam	1	E	0.00418444	0.268838147	0.240532208	0.240048038	pe	0.02245034	23	0.18	BLM/RECQL5
